date,code,open,high,low,close,volume,pctChg
20201209,sh.601698,18.9500,19.1500,18.6100,18.6600,9074272,-1.426300
20201210,sh.601698,18.5500,18.6400,18.0300,18.3300,9841719,-1.768500
20201211,sh.601698,18.3000,18.4000,17.9700,18.0800,8744535,-1.363900
20201214,sh.601698,18.1400,18.8300,18.0800,18.5800,9129838,2.765500
20201215,sh.601698,18.5900,18.9600,18.3500,18.9400,7819180,1.937600
20201216,sh.601698,18.7800,18.9000,18.4100,18.4600,6901944,-2.534300
20201217,sh.601698,18.3500,18.5500,18.1600,18.5500,6489496,0.487500
20201218,sh.601698,18.5500,18.6500,18.2900,18.3900,5227865,-0.862500
20201221,sh.601698,18.2400,18.6500,18.2000,18.5100,6431731,0.652500
20201222,sh.601698,18.4000,18.4000,17.5000,17.6100,17538129,-4.862200
20201223,sh.601698,17.5400,17.8200,17.5000,17.8000,7744134,1.078900
20201224,sh.601698,17.7600,18.8000,17.7100,18.2500,19668262,2.528100
20201225,sh.601698,18.1300,18.2400,17.7100,17.9900,7929547,-1.424700
20201228,sh.601698,17.7900,18.1500,17.5200,17.7000,8323104,-1.612000
20201229,sh.601698,17.5800,18.0200,17.3500,17.7100,7496903,0.113100
20201230,sh.601698,17.3000,17.8900,16.7200,17.7200,13635697,0.056500
20201231,sh.601698,17.6800,18.2500,17.4600,18.1400,14601450,2.370200
